Title,source,source link,link,link date,downloaded on,download success,file name,file path
Reduction in Force in the Senior Executive Service (SES),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/140302p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,140302p.pdf,../documents/pdfs/DoD/instructions/140302p.pdf
Civilian Career Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/143002p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,143002p.pdf,../documents/pdfs/DoD/instructions/143002p.pdf
Growing Civilian Leaders,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/143016p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,143016p.pdf,../documents/pdfs/DoD/instructions/143016p.pdf
DoD Workplace Violence Prevention and Response Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/143806p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,143806p.pdf,../documents/pdfs/DoD/instructions/143806p.pdf
Personnel Actions Involving Civilian Attorneys,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/144202p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,144202p.pdf,../documents/pdfs/DoD/instructions/144202p.pdf
"Outside Assignments of Attorneys from the DoD Office of the General Counsel (OGC, DoD) and Defense Legal Services Agency (DLSA)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/144210p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,144210p.pdf,../documents/pdfs/DoD/instructions/144210p.pdf
Data Submission Requirements for DoD Civilian Personnel: Appropriated Fund (APF) Civilians,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/144402_vol1.pdf,2021-01-29 14:33,2021-01-30 11:54,True,144402_vol1.pdf,../documents/pdfs/DoD/instructions/144402_vol1.pdf
Data Submission Requirements for DoD Civilian Personnel: Nonappropriated Fund (NAF) Civilians,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/144402_vol2.pdf,2021-01-29 14:33,2021-01-30 11:54,True,144402_vol2.pdf,../documents/pdfs/DoD/instructions/144402_vol2.pdf
Data Submission Requirements for DoD Civilian Personnel: Foreign National (FN) Civilians,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/144402_vol3.pdf,2021-01-29 14:33,2021-01-30 11:54,True,144402_vol3.pdf,../documents/pdfs/DoD/instructions/144402_vol3.pdf
Data Submission Requirements for DoD Civilian Personnel: Workforce and Address Dynamic Records,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/144402_vol4.pdf,2021-01-29 14:33,2021-01-30 11:54,True,144402_vol4.pdf,../documents/pdfs/DoD/instructions/144402_vol4.pdf
International Interchange of Patent Rights and Technical Information,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200003p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,200003p.pdf,../documents/pdfs/DoD/instructions/200003p.pdf
Procedures for Handling Requests for Asylum and Temporary Refuge,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200011p.pdf?ver=2019-06-06-134533-623,2021-01-29 14:33,2021-01-30 11:54,True,200011p.pdf,../documents/pdfs/DoD/instructions/200011p.pdf
DoD Antiterrorism (AT) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200012p.pdf?ver=2019-06-07-102814-860,2021-01-29 14:33,2021-01-30 11:54,True,200012p.pdf,../documents/pdfs/DoD/instructions/200012p.pdf
"DoD Antiterrorism (AT) Program Implementation: DoD AT Standards
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O200016v1_dodi_2016.pdf,2021-01-29 14:33,,False,None,None
"DoD Antiterrorism (AT) Program Implementation: DoD Force Protection Condition (FPCON) System
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O200016v2_dodi_2016.pdf,2021-01-29 14:33,,False,None,None
DoD Participation in the NATO Commitee on Gender Perspectives (NCGP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200017p.pdf?ver=2018-09-12-125436-867,2021-01-29 14:33,2021-01-30 11:59,True,200017p.pdf,../documents/pdfs/DoD/instructions/200017p.pdf
Cooperative Logistics Supply Support Arrangements,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200020p.pdf,2021-01-29 14:33,2021-01-30 11:59,True,200020p.pdf,../documents/pdfs/DoD/instructions/200020p.pdf
"DoD Support to International Chemical, Biological, Radiological, and Nuclear (CBRN) Incidents",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200021p.pdf?ver=2019-06-06-131833-157,2021-01-29 14:33,2021-01-30 11:59,True,200021p.pdf,../documents/pdfs/DoD/instructions/200021p.pdf
"Designation and Physical Protection of DoD High-Risk Personnel
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O200022.pdf,2021-01-29 14:33,,False,None,None
(U) Conduct of DoD Contacts with the People's Republic of China (PRC) (U),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/C200023_placeholder.pdf?ver=2019-03-19-112320-187,2021-01-29 14:33,2021-01-30 12:01,True,C200023_placeholder.pdf,../documents/pdfs/DoD/instructions/C200023_placeholder.pdf
"(U) Conduct of DoD Contacts with the Government of the Hong Kong, Special Administrative Region (HKSAR) of the People's Republic of China (PRC)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/S200024_placeholder.pdf?ver=-u1ry0ivoWulYD7ZIqeVkw%3d%3d,2021-01-29 14:33,2021-01-30 12:01,True,S200024_placeholder.pdf,../documents/pdfs/DoD/instructions/S200024_placeholder.pdf
DoD Procedures for Reviewing and Monitoring Transactions Filed with the Committee on Foreign Investment in the United States (CFIUS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200025p.pdf?ver=2018-09-27-130836-060,2021-01-29 14:33,2021-01-30 12:01,True,200025p.pdf,../documents/pdfs/DoD/instructions/200025p.pdf
DoD Use of the Federal Bureau of Investigation (FBI) eGuardian System,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200026p.pdf?ver=2019-12-04-064420-250,2021-01-29 14:33,2021-01-30 12:01,True,200026p.pdf,../documents/pdfs/DoD/instructions/200026p.pdf
"DoD Senior Foreign Official Visit Program (SFOVP)
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O200027.pdf,2021-01-29 14:33,,False,None,None
DoD Policy and Responsibilities Relating to the Regional Defense Combating Terrorism Fellowship Program (CTFP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200028p.pdf,2021-01-29 14:33,2021-01-30 12:03,True,200028p.pdf,../documents/pdfs/DoD/instructions/200028p.pdf
(U) DoD Policy on Defense Engagement with the Russian Federation (RF),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/S200029_placeholder.pdf?ver=2019-03-19-112336-000,2021-01-29 14:33,2021-01-30 12:03,True,S200029_placeholder.pdf,../documents/pdfs/DoD/instructions/S200029_placeholder.pdf
Global Health Engagement (GHE) Activities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/200030_dodi_2017.pdf,2021-01-29 14:33,2021-01-30 12:03,True,200030_dodi_2017.pdf,../documents/pdfs/DoD/instructions/200030_dodi_2017.pdf
(U) Freedom of Navigation (FON) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/S200501_placeholder.pdf?ver=2019-03-19-112333-530,2021-01-29 14:33,2021-01-30 12:03,True,S200501_placeholder.pdf,../documents/pdfs/DoD/instructions/S200501_placeholder.pdf
Materiel Interoperability and Standardization with Allies and Coalition Partners,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/201006p.pdf?ver=2018-09-27-134703-910,2021-01-29 14:33,2021-01-30 12:03,True,201006p.pdf,../documents/pdfs/DoD/instructions/201006p.pdf
Aviation Leadership Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/201012p.pdf?ver=2019-06-06-131437-567,2021-01-29 14:33,2021-01-30 12:03,True,201012p.pdf,../documents/pdfs/DoD/instructions/201012p.pdf
"Defense Research, Development, Test and Evaluation (RDT&E) Information Exchange Program (IEP)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/201504p.pdf?ver=2018-12-18-084847-490,2021-01-29 14:33,2021-01-30 12:03,True,201504p.pdf,../documents/pdfs/DoD/instructions/201504p.pdf
Implementation of Trade Security Controls (TSCs) for Transfers of DoD Personal Property to Parties Outside DoD Control,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/203008p.pdf?ver=2019-06-06-130825-037,2021-01-29 14:33,2021-01-30 12:03,True,203008p.pdf,../documents/pdfs/DoD/instructions/203008p.pdf
Defense Economic Cooperation with Canada,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/203501p.pdf,2021-01-29 14:33,2021-01-30 12:03,True,203501p.pdf,../documents/pdfs/DoD/instructions/203501p.pdf
"International Transfers of Technology, Articles, and Services",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/204002p.pdf?ver=2019-01-28-141235-830,2021-01-29 14:33,2021-01-30 12:03,True,204002p.pdf,../documents/pdfs/DoD/instructions/204002p.pdf
End Use Certificates (EUCs),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/204003p.pdf?ver=2020-07-15-083516-000,2021-01-29 14:33,2021-01-30 12:03,True,204003p.pdf,../documents/pdfs/DoD/instructions/204003p.pdf
Application of the National Security Exclusion to the Agreements Between the United States of America and the International Atomic Energy Agency for the Application of Safeguards in the United States of America,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/206003p.pdf?ver=2019-09-10-124406-887,2021-01-29 14:33,2021-01-30 12:03,True,206003p.pdf,../documents/pdfs/DoD/instructions/206003p.pdf
Combating Trafficking in Persons (CTIP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/220001p.pdf?ver=2019-06-21-102951-257,2021-01-29 14:33,2021-01-30 12:03,True,220001p.pdf,../documents/pdfs/DoD/instructions/220001p.pdf
Humanitarian and Civic Assistance (HCA) Activities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/220502p.pdf?ver=2019-01-29-103248-497,2021-01-29 14:33,2021-01-30 12:03,True,220502p.pdf,../documents/pdfs/DoD/instructions/220502p.pdf
Accounting for Missing Persons - Boards of Inquiry,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/231005p.pdf?ver=2019-02-05-085926-957,2021-01-29 14:33,2021-01-30 12:03,True,231005p.pdf,../documents/pdfs/DoD/instructions/231005p.pdf
Medical Program Support for Detainee Operations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/231008p.pdf?ver=Ct3g5JHEwN_kbTrXLkNoSA%3d%3d,2021-01-29 14:33,2021-01-30 12:03,True,231008p.pdf,../documents/pdfs/DoD/instructions/231008p.pdf
Behavioral Science Support (BSS) for Detainee Operations and Intelligence Interrogations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/231009p.PDF?ver=2019-09-05-085854-810,2021-01-29 14:33,,False,None,None
DoD Munitions Requirements Process (MRP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300004p.pdf?ver=2019-02-25-133944-863,2021-01-29 14:33,2021-01-30 12:03,True,300004p.pdf,../documents/pdfs/DoD/instructions/300004p.pdf
"Balanced Survivability Assessments (BSAs)
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O300008.pdf,2021-01-29 14:33,,False,None,None
Management of DoD Irregular Warfare (IW) and Security Force Assistance (SFA) Capabilities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300011p.pdf,2021-01-29 14:33,2021-01-30 12:05,True,300011p.pdf,../documents/pdfs/DoD/instructions/300011p.pdf
Management of U.S. Global Defense Posture (GDP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300012p.pdf?ver=2019-01-29-103244-247,2021-01-29 14:33,2021-01-30 12:05,True,300012p.pdf,../documents/pdfs/DoD/instructions/300012p.pdf
"DoD Rewards Program (DoDRP)
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O300013_dodi_2017.pdf,2021-01-29 14:33,,False,None,None
DoD Counterdrug and Counter-Transnational Organized Crime Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300014p.pdf?ver=2020-08-28-112340-617,2021-01-29 14:33,2021-01-30 12:07,True,300014p.pdf,../documents/pdfs/DoD/instructions/300014p.pdf
Plan Review and Approval Process,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300015p.PDF?ver=0I4YKXxjU7xv811Kd-B8Zw%3d%3d,2021-01-29 14:33,,False,None,None
Personnel Accountability in Conjunction with Natural or Manmade Disasters,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300102p.pdf,2021-01-29 14:33,2021-01-30 12:07,True,300102p.pdf,../documents/pdfs/DoD/instructions/300102p.pdf
Personnel Recovery and 406 MHZ Search and Rescue (SAR) Emergency Beacons in the Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300202p.pdf?ver=2019-02-05-091344-960,2021-01-29 14:33,2021-01-30 12:07,True,300202p.pdf,../documents/pdfs/DoD/instructions/300202p.pdf
DoD Personnel Recovery - Reintegration of Recovered Personnel,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300203p.pdf?ver=2019-01-29-103239-200,2021-01-29 14:33,2021-01-30 12:07,True,300203p.pdf,../documents/pdfs/DoD/instructions/300203p.pdf
DoD Personnel Recovery - Non-conventional Assisted Recovery (NAR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/300204p.pdf,2021-01-29 14:33,,False,None,None
"Personnel Recovery (PR) Education and Training
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O300205p.pdf,2021-01-29 14:33,,False,None,None
DoD Support to Civil Search and Rescue (SAR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/300301p.pdf?ver=2019-01-28-140612-050,2021-01-29 14:33,2021-01-30 12:12,True,300301p.pdf,../documents/pdfs/DoD/instructions/300301p.pdf
Mission Assurance Policy for the Defense Intelligence Enterprise (DIE),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302039p.pdf?ver=JPHOUDssXNNUJ_zp15tWcw%3d%3d,2021-01-29 14:33,2021-01-30 12:12,True,302039p.pdf,../documents/pdfs/DoD/instructions/302039p.pdf
Operational Contract Support (OCS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302041p.pdf?ver=2019-02-25-133949-097,2021-01-29 14:33,2021-01-30 12:12,True,302041p.pdf,../documents/pdfs/DoD/instructions/302041p.pdf
Defense Continuity Plan Development,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302042p.pdf,2021-01-29 14:33,2021-01-30 12:12,True,302042p.pdf,../documents/pdfs/DoD/instructions/302042p.pdf
"Emergency Management and Incident Command on the Pentagon Facilities
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O302043p.pdf,2021-01-29 14:33,,False,None,None
Mission Assurance (MA) Construct,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302045p.pdf?ver=2018-08-14-081232-450,2021-01-29 14:33,2021-01-30 12:14,True,302045p.pdf,../documents/pdfs/DoD/instructions/302045p.pdf
DoD Participation in the National Exercise Program (NEP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302047p.pdf?ver=2019-01-29-080914-067,2021-01-29 14:33,2021-01-30 12:14,True,302047p.pdf,../documents/pdfs/DoD/instructions/302047p.pdf
Guidance for Maritime Operational Threat Response (MOTR)-Related Conferencing Coordination Activities Implementation,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302048p.pdf?ver=2019-01-28-093929-573,2021-01-29 14:33,2021-01-30 12:14,True,302048p.pdf,../documents/pdfs/DoD/instructions/302048p.pdf
"Private Security Contractors (PSCs) Operating in Contingency Operations, Humanitarian or Peace Operations, or Other Military Operations or Exercises",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302050p.pdf?ver=2019-04-16-084250-193,2021-01-29 14:33,2021-01-30 12:14,True,302050p.pdf,../documents/pdfs/DoD/instructions/302050p.pdf
Intelligence Support to the Defense Critical Infrastructure Program (DCIP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302051p.pdf?ver=2019-03-06-093815-717,2021-01-29 14:33,2021-01-30 12:14,True,302051p.pdf,../documents/pdfs/DoD/instructions/302051p.pdf
"DoD Installation Chemical, Biological, Radiological, Nuclear, and High-Yield Explosive (CBRNE) Preparedness Standards",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302052p.pdf?ver=2019-02-05-081655-437,2021-01-29 14:33,2021-01-30 12:14,True,302052p.pdf,../documents/pdfs/DoD/instructions/302052p.pdf
Defense Emergency Preparedness Liaison Officer (EPLO) Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302516p.pdf?ver=2019-02-04-143251-070,2021-01-29 14:33,2021-01-30 12:14,True,302516p.pdf,../documents/pdfs/DoD/instructions/302516p.pdf
Civil-Military Assistance for Certain Youth and Charitable Organizations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302517p.pdf,2021-01-29 14:33,2021-01-30 12:14,True,302517p.pdf,../documents/pdfs/DoD/instructions/302517p.pdf
"Procedures for Sharing Information with and Providing Support to the U.S. Secret Service (USSS), Department of Homeland Security (DHS)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302519p.pdf?ver=2019-01-28-105344-553,2021-01-29 14:33,2021-01-30 12:14,True,302519p.pdf,../documents/pdfs/DoD/instructions/302519p.pdf
Defense Support of Special Events,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302520p.pdf?ver=2019-06-06-084712-070,2021-01-29 14:33,2021-01-30 12:14,True,302520p.pdf,../documents/pdfs/DoD/instructions/302520p.pdf
Defense Support of Civilian Law Enforcement Agencies,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302521p.pdf?ver=2019-02-08-082258-453,2021-01-29 14:33,2021-01-30 12:14,True,302521p.pdf,../documents/pdfs/DoD/instructions/302521p.pdf
The Use of the National Guard for Defense Support of Civil Authorities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302522p.pdf?ver=2019-02-13-093838-733,2021-01-29 14:33,2021-01-30 12:14,True,302522p.pdf,../documents/pdfs/DoD/instructions/302522p.pdf
Domestic Defense Liaison with Civil Authorities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302523p.pdf,2021-01-29 14:33,2021-01-30 12:14,True,302523p.pdf,../documents/pdfs/DoD/instructions/302523p.pdf
DoD Public Health and Medical Services in Support of Civil Authorities,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/302524_dodi_2017.pdf,2021-01-29 14:33,2021-01-30 12:14,True,302524_dodi_2017.pdf,../documents/pdfs/DoD/instructions/302524_dodi_2017.pdf
Joint Land Use Study (JLUS) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/303003p.pdf?ver=2018-10-05-072003-127,2021-01-29 14:33,2021-01-30 12:14,True,303003p.pdf,../documents/pdfs/DoD/instructions/303003p.pdf
The Technical Cooperation Program (TTCP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/310008p.pdf?ver=2019-06-06-142756-813,2021-01-29 14:33,2021-01-30 12:14,True,310008p.pdf,../documents/pdfs/DoD/instructions/310008p.pdf
Management of Laser Illumination of Objects in Space,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/310011_dodi_2016.pdf,2021-01-29 14:33,2021-01-30 12:14,True,310011_dodi_2016.pdf,../documents/pdfs/DoD/instructions/310011_dodi_2016.pdf
Space Support,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/310012p.pdf,2021-01-29 14:33,2021-01-30 12:14,True,310012p.pdf,../documents/pdfs/DoD/instructions/310012p.pdf
Space Force Application (U),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/S310013p.pdf,2021-01-29 14:33,2021-01-30 12:14,True,S310013p.pdf,../documents/pdfs/DoD/instructions/S310013p.pdf
Space Force Enhancement (U),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/S310014p.pdf,2021-01-29 14:33,2021-01-30 12:14,True,S310014p.pdf,../documents/pdfs/DoD/instructions/S310014p.pdf
Space Control (U),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/S310015p.pdf,2021-01-29 14:33,2021-01-30 12:14,True,S310015p.pdf,../documents/pdfs/DoD/instructions/S310015p.pdf
Readiness-Based Material Condition Reporting for Mission-Essential Systems and Equipment,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/311005p.pdf?ver=2018-10-05-071455-237,2021-01-29 14:33,2021-01-30 12:14,True,311005p.pdf,../documents/pdfs/DoD/instructions/311005p.pdf
War Reserve Materiel (WRM),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/311006p.pdf?ver=2019-05-14-141039-440,2021-01-29 14:33,2021-01-30 12:14,True,311006p.pdf,../documents/pdfs/DoD/instructions/311006p.pdf
"Signals Intelligence (SIGINT)
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://directives.whs.mil/issuances/O311507p.pdf,2021-01-29 14:33,,False,None,None
