Title,source,source link,link,link date
"Positioning, Navigation, and Timing (PNT)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/465005p.pdf?ver=2019-01-24-083411-233,2021-01-29 14:32
Management of Land-Based Water Resources in Support of Contingency Operations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/470501Ep.pdf?ver=2020-01-02-131411-810,2021-01-29 14:32
"Environment, Safety, and Occupational Health (ESOH)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/47151Ep.PDF?ver=2019-12-30-141505-590,2021-01-29 14:32
Environmental and Explosives Safety Management on Operational Ranges Within the United States,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/471511p.pdf?ver=2019-04-03-105529-650,2021-01-29 14:32
Environmental and Explosives Safety Management on Operational Ranges Outside The United States,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/471512p.pdf?ver=2018-12-11-092442-840,2021-01-29 14:32
Climate Change Adaptation and Resilience,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/471521p.pdf?ver=2018-09-25-081059-330,2021-01-29 14:32
The Defense Acquisition System,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/500001p.pdf?ver=2020-09-09-160307-310,2021-01-29 14:32
DoD Modeling and Simulation (M&S) Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/500059p.pdf?ver=2018-10-22-083243-490,2021-01-29 14:32
"Review of Mergers, Acquisitions, Joint Ventures, Investments, and Strategic Alliances of Major Defense Suppliers on National Security and Public Interest",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/500062p.pdf,2021-01-29 14:32
Rapid Fulfillment of Combatant Commander Urgent Operational Needs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/500071p.pdf?ver=2018-11-13-152012-130,2021-01-29 14:32
DoD-Wide Continuous Process Improvement (CPI)/Lean Six Sigma (LSS) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/501042p.pdf,2021-01-29 14:32
DoD Responsibilities on Federal Aviation,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/503019p.pdf?ver=2019-04-29-074041-177,2021-01-29 14:32
DoD Airworthiness Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/503061p.pdf?ver=2019-04-29-074155-300,2021-01-29 14:32
Functions of the Department of Defense and its Major Components,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510001p.pdf?ver=2020-09-17-154337-967,2021-01-29 14:32
Support of The Headquarters of Combatant and Subordinate Unified Commands,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510003p.pdf?ver=2019-01-14-112730-010,2021-01-29 14:32
Delegation of Authority Pursuant To Executive Order 10621,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510009p.pdf,2021-01-29 14:32
"Critical Information Communications (CRITICOMM) System
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://directives.whs.mil/issuances/O510019p.pdf,2021-01-29 14:32
National Security Agency/Central Security Service (NSA/CSS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510020p.pdf,2021-01-29 14:32
Foreign Disaster Relief (FDR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510046p.pdf?ver=2019-02-04-123653-663,2021-01-29 14:32
United States Security Authority for North Atlantic Treaty Organization Affairs (USSAN),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510055p.pdf,2021-01-29 14:32
Department of Defense Human Resources Activity (DODHRA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510087p.pdf?ver=2019-01-14-081143-517,2021-01-29 14:32
DoD Space Enterprise Governance and Principal DoD Space Advisor (PDSA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510096_dodd_2017.pdf,2021-01-29 14:32
DoD Executive Agent,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/51011p.pdf?ver=2019-01-14-091137-860,2021-01-29 14:32
DoD Executive Agent (DOD EA) for Bulk Petroleum,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510108Ep.pdf?ver=2019-05-02-083040-927,2021-01-29 14:32
Class VIIIA Medical Materiel Supply Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510109Ep.PDF?ver=2019-09-12-105503-397,2021-01-29 14:32
DoD Executive Agent (EA) for Subsistence,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510110Ep.pdf?ver=2019-10-08-123158-567,2021-01-29 14:32
DoD Executive Agent for the Military Postal Service (MPS) and Official Mail Program (OMP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510111p.PDF?ver=UE77YaGhP9qgUpbW_8jWwA%3d%3d,2021-01-29 14:32
DoD Executive Agent (EA) for Construction and Barrier Materiel,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510112e.pdf?ver=2019-09-19-135521-810,2021-01-29 14:32
DoD Executive Agent for the Unexploded Ordnance Center of Excellence (UXOCOE),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510113e.pdf?ver=2018-11-15-095255-350,2021-01-29 14:32
DoD Executive Agent and Single Manager for Military Ground-Based Counter Radio-Controlled Improvised Explosive Device Electronic Warfare (Crew) Technology,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510114p.pdf,2021-01-29 14:32
DoD Executive Agent (EA) for Support to the National Science Foundation (NSF) Office of Polar Programs (OPP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510116E.pdf?ver=2020-02-07-092459-130,2021-01-29 14:32
Roles and Responsibilities Associated with the Recovery of Chemical Warfare Material,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510117p.pdf?ver=2019-02-25-133655-690,2021-01-29 14:32
DoD Executive Agent for Printed Circuit Board and Interconnect Technology,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510118E.pdf?ver=2018-12-13-080113-280,2021-01-29 14:32
DoD Executive Agents for the DoD Cyber Test and Cyber Training Ranges,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://directives.whs.mil/issuances/510119E_CAC.pdf,2021-01-29 14:32
DoD Biological Select Agents and Toxins (BSAT) Biosafety and Biosecurity Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510120p.pdf?ver=2019-01-25-090439-533,2021-01-29 14:32
DoD Executive Agent for Unified Platform and Joint Cyber Command and Control (JCC2),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510121e.pdf?ver=2020-06-04-090157-970,2021-01-29 14:32
DoD Executive Agent (DoD EA) for DoD Mission Partner Environment (MPE),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510122e.pdf?ver=2020-08-05-105639-443,2021-01-29 14:32
Deputy Secretary of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510502p.pdf?ver=2019-08-29-094028-247,2021-01-29 14:32
Defense Information Systems Agency (DISA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510519p.pdf,2021-01-29 14:32
"Defense Representation, United States Mission to the North Atlantic Treaty Organization (USNATO) and Europe",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510520p.pdf,2021-01-29 14:32
Defense Intelligence Agency (DIA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510521p.pdf,2021-01-29 14:32
Defense Logistics Agency (DLA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510522p.pdf,2021-01-29 14:32
National Reconnaissance Office (NRO),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510523p.pdf?ver=2019-01-14-095546-317,2021-01-29 14:32
Defense Contract Audit Agency (DCAA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510536p.pdf,2021-01-29 14:32
Defense Security Service (DSS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510542p.pdf?ver=2019-01-14-090012-283,2021-01-29 14:32
Director of Administration and Management (DA&M),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510553p.pdf,2021-01-29 14:32
Defense Commissary Agency (DeCA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510555p.pdf,2021-01-29 14:32
National Geospatial-Intelligence Agency (NGA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510560p.pdf,2021-01-29 14:32
Defense Threat Reduction Agency (DTRA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510562p.pdf?ver=2019-01-14-090613-313,2021-01-29 14:32
Defense Contract Management Agency (DCMA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510564p.pdf,2021-01-29 14:32
Defense Security Cooperation Agency (DSCA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510565p.pdf,2021-01-29 14:32
Pentagon Force Protection Agency (PFPA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510568p.pdf?ver=2019-05-22-094341-937,2021-01-29 14:32
Department of Defense Test Resource Management Center (TRMC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510571p.pdf,2021-01-29 14:32
Defense Technology Security Administration (DTSA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510572p.pdf,2021-01-29 14:32
Defense Technical Information Center (DTIC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510573p.pdf?ver=2019-01-14-081008-563,2021-01-29 14:32
Defense Media Activity (DMA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510574p.pdf?ver=2019-01-23-110609-690,2021-01-29 14:32
Transition of Administration Appointees and Other Officials,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510576p.pdf,2021-01-29 14:32
National Guard Bureau (NGB),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510577p.pdf?ver=2019-01-24-091703-760,2021-01-29 14:32
DoD Senior Governance Councils,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510579p.pdf,2021-01-29 14:32
Deputy Chief Management Officer (DCMO) of The Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510582p.pdf,2021-01-29 14:32
National Guard Joint Force Headquarters - State (NG JFHQS-State),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510583p.pdf?ver=2019-01-28-110208-660,2021-01-29 14:32
Director of Cost Assessment and Program Evaluation,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510584e.pdf?ver=2020-08-14-122443-813,2021-01-29 14:32
Defense Innovation Unit (DIU),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510585p.pdf?ver=2018-11-23-075056-577,2021-01-29 14:32
"Director, Strategic Capabilities Office (SCO)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510586_dodd_2016.pdf,2021-01-29 14:32
"Director, Defense Digital Service (DDS)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510587p.PDF?ver=2019-12-04-064448-563,2021-01-29 14:32
"OSD Red Team
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://directives.whs.mil/issuances/O510588p.pdf,2021-01-29 14:32
Inspector General of The Department of Defense (IG DoD),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510601p.pdf?ver=2020-05-29-143946-603,2021-01-29 14:32
Defense Inspectors General,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510604p.pdf,2021-01-29 14:32
Washington Headquarters Services (WHS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511004p.pdf,2021-01-29 14:32
Defense POW/MIA Accounting Agency (DPAA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511010_dodd_2017.pdf,2021-01-29 14:32
Under Secretary of Defense for Policy (USD(P)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511101e.pdf?ver=2020-06-23-124431-853,2021-01-29 14:32
Deputy Under Secretary of Defense for Policy (DUSD(P)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511103p.PDF?ver=2020-04-14-085000-547,2021-01-29 14:32
Assistant Secretary of Defense for International Security Affairs (ASD(ISA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511107p.pdf,2021-01-29 14:32
Assistant Secretary of Defense for Special Operations and Low-Intensity Conflict (ASD(SO/LIC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511110p.pdf?ver=2019-01-24-092737-070,2021-01-29 14:32
Director of Net Assessment,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511111p.pdf,2021-01-29 14:32
Western Hemisphere Institute for Security Cooperation (WHINSEC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511112ep.pdf?ver=2019-01-24-091945-587,2021-01-29 14:32
Assistant Secretary of Defense for Homeland Defense and Global Security (ASD(HD&GS)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511113p.pdf?ver=2018-03-23-075450-197,2021-01-29 14:32
Assistant Secretary of Defense for Asian and Pacific Security Affairs (ASD(APSA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511117p.pdf,2021-01-29 14:32
Assistant Secretary of Defense for Global Strategic Affairs (ASD(GSA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511118p.pdf,2021-01-29 14:32
Arms Transfer and Technology Release Senior Steering Group and Technology Security and Foreign Disclosure Office,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511121p.pdf,2021-01-29 14:32
"Under Secretary of Defense (Comptroller)/Chief Financial Officer, Department of Defense (USD(C)/CFO)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511803p.pdf,2021-01-29 14:32
Defense Finance and Accounting Service (DFAS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511805p.pdf,2021-01-29 14:32
Deputy Under Secretary of Defense (Comptroller) (DUSD(C)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/511807p.pdf?ver=2020-01-02-131412-670,2021-01-29 14:32
Assistant To The Secretary of Defense for Public Affairs (ATSD(PA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512205_dodd_2017.pdf?ver=2017-08-07-125832-023,2021-01-29 14:32
Stars and Stripes (S&S) Newspapers and Business Operations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512211p.pdf,2021-01-29 14:32
Under Secretary of Defense for Personnel and Readiness (USD(P&R)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512402p.pdf,2021-01-29 14:32
Armed Forces Tax Council,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512403p.pdf,2021-01-29 14:32
Deputy Under Secretary of Defense for Personnel and Readiness (DUSD(P&R)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512408p.pdf?ver=2020-04-03-132429-030,2021-01-29 14:32
Assistant Secretary of Defense for Manpower and Reserve Affairs (ASD(M&RA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512410p.pdf?ver=2018-03-15-115410-923,2021-01-29 14:32
Assistant Secretary of Defense for Readiness (ASD(R)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/512411p.PDF?ver=2019-09-06-095942-373,2021-01-29 14:32
DoD Policy and Responsibilities Relating To Security Cooperation,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513203_dodd_2016.pdf,2021-01-29 14:32
Director of Defense Research and Engineering (DDR&E),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513403p.pdf,2021-01-29 14:32
"Assistant Secretary of Defense for Nuclear, Chemical, and Biological Defense Programs (ASD(NCB))",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513408p.pdf?ver=2019-03-27-080414-680,2021-01-29 14:32
Missile Defense Agency (MDA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513409p.pdf,2021-01-29 14:32
Defense Advanced Research Projects Agency (DARPA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513410p.pdf?ver=2019-02-15-111650-970,2021-01-29 14:32
Assistant Secretary of Defense for Logistics and Materiel Readiness (ASD(L&MR)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513412p.pdf?ver=2019-02-19-075718-240,2021-01-29 14:32
Deputy Under Secretary of Defense for Acquisition and Technology (DUSD(A&T)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513413p.pdf,2021-01-29 14:32
Assistant Secretary of Defense for Operational Energy Plans and Programs (ASD(OEPP)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513415p.pdf,2021-01-29 14:32
Under Secretary of Defense For Acquisition And Sustainment (USD(A&S)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513502p.pdf?ver=2020-07-15-133537-053,2021-01-29 14:32
Deputy Under Secretary of Defense for Acquisition and Sustainment,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513503e.PDF?ver=nNo50Q1g7WxgGfBPKbYa1w%3d%3d,2021-01-29 14:32
Assistant Secretary of Defense for Health Affairs (ASD(HA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513601p.pdf?ver=2019-02-15-111649-910,2021-01-29 14:32
Defense Health Agency (DHA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513613p.pdf,2021-01-29 14:32
Under Secretary Of Defense For Research And Engineering (USD(R&E)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513702p.pdf?ver=2020-07-15-124712-047,2021-01-29 14:32
Deputy Under Secretary of Defense for Research and Engineering,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/513703p.PDF?ver=vJ4KV1vxMN_eaIrjrxywOw%3d%3d,2021-01-29 14:32
Director of Operational Test and Evaluation (DOT&E),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514102p.pdf,2021-01-29 14:32
Assistant Secretary of Defense (Legislative Affairs) (ASD(LA)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514201p.pdf,2021-01-29 14:32
Under Secretary of Defense for Intelligence and Security (USD(I&S)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514301p.pdf?ver=2019-07-01-092756-170,2021-01-29 14:32
Deputy Under Secretary of Defense for Intelligence and Security (DUSD(I&S)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514302p.PDF?ver=2020-01-29-133313-600,2021-01-29 14:32
DoD Chief Information Officer (DoD CIO),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514402p.pdf?ver=2019-02-15-111648-410,2021-01-29 14:32
General Counsel of The Department of Defense (GC DoD),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514501p.pdf?ver=2019-07-01-092247-357,2021-01-29 14:32
Defense Legal Services Agency (DLSA),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514504p.pdf,2021-01-29 14:32
Assistant to the Secretary of Defense for Intelligence Oversight (ATSD(IO)),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514811p.pdf,2021-01-29 14:32
Intelligence Oversight,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodd/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/514813_dodd_2017.pdf,2021-01-29 14:32
