Title,source,source link,link,link date
DISTINGUISHED GRADUATE AWARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-2815/usafai36-2815.pdf,2021-01-29 14:35
USAF ACADEMY CADET UNIFORM BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-2904/usafai36-2904.pdf,2021-01-29 14:35
USAF ACADEMY GIFTS AND MEMORIALS BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3102/usafai36-3102.pdf,2021-01-29 14:35
USAFA CADET SCREENING FOR YOUTH ACTIVITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3501/usafai36-3501.pdf,2021-01-29 14:35
INSTITUTIONAL EFFECTIVENESS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3502/usafai36-3502.pdf,2021-01-29 14:35
MANAGEMENT OF USAFA AIRCREW,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3503/usafai36-3503.pdf,2021-01-29 14:35
DISENROLLMENT OF UNITED STATES AIR FORCE ACADEMY CADETS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3504/usafai36-3504.pdf,2021-01-29 14:35
SCHEDULING CADET INSTRUCTIONAL FACILITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3505/usafai36-3505.pdf,2021-01-29 14:35
"COURSE SCHEDULING AND SECTIONING, AND ASSIGNING CLASSROOMS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3506/usafai36-3506.pdf,2021-01-29 14:35
CURRICULUM HANDBOOK AND CURRICULUM CHANGE CONTROL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3507/usafai36-3507.pdf,2021-01-29 14:35
CADET ACCOUNTABILITY SYSTEM (CAS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3508/usafai36-3508_.pdf,2021-01-29 14:35
EXTRA INSTRUCTION FOR CADETS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3509/usafai36-3509.pdf,2021-01-29 14:35
USAF ACADEMY CADET PROGRAM RECOGNIZING CADET ACHIEVEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3510/usafai36-3510.pdf,2021-01-29 14:35
OFFICER REPRESENTATIVES FOR ATHLETIC TEAMS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3511/usafai36-3511.pdf,2021-01-29 14:35
USAF ACADEMY SPEAKERS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3513/usafai36-3513.pdf,2021-01-29 14:35
"USING THE CADET GYMNASIUM, CADET FIELD HOUSE, FALCON AND HOLADAY ATHLETIC CENTERS, FALCON STADIUM AND ATHLETIC FIELDS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3514/usafai36-3514.pdf,2021-01-29 14:35
USAF ACADEMY ATHLETIC HALL OF EXCELLENCE AND HALL OF FAME,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3516/usafai36-3516.pdf,2021-01-29 14:35
INTERCOLLEGIATE ATHLETIC PROGRAMS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3518/usafai36-3518.pdf,2021-01-29 14:35
SENIOR MILITARY FACULTY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3520/usafai36-3520.pdf,2021-01-29 14:35
CADET EXTRACURRICULAR ACTIVITIES PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3521/usafai36-3521.pdf,2021-01-29 14:35
ROLES AND RESPONSIBILITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3522/usafai36-3522.pdf,2021-01-29 14:35
REVIEW AND DISPOSITION OF DEFICIENT CADETS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3523/usafai36-3523.pdf,2021-01-29 14:35
CADET GRADED REVIEWS AND COURSE EVALUATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3524/usafai36-3524.pdf,2021-01-29 14:35
USAFA EVENTS PROGRAM MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3525/usafai36-3525.pdf,2021-01-29 14:35
USAFA COURSE OF INSTRUCTION & CHANGE CONTROL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3526/usafai36-3526.pdf,2021-01-29 14:35
PERMANENT PROFESSORS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3532/usafai36-3532.pdf,2021-01-29 14:35
REQUIREMENTS FOR GRADUATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3533/usafai36-3533.pdf,2021-01-29 14:35
VIOLATIONS OF ACADEMIC STANDARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3534/usafai36-3534.pdf,2021-01-29 14:35
USAFA HONOR REVIEW COMMITTEE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3535/usafai36-3535.pdf,2021-01-29 14:35
ALLOCATION OF CADET TIME,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3536/usafai36-3536.pdf,2021-01-29 14:35
THE USAF ACADEMY CADET EXEMPLAR PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3539/usafai36-3539.pdf,2021-01-29 14:35
THE US AIR FORCE ACADEMY BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3540/usafai36-3540.pdf,2021-01-29 14:35
ASSIGNING AND PROCESSING FORMAL GRADES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-3542/usafai36-3542.pdf,2021-01-29 14:35
THREATS OF VIOLENCE BY CIVILIAN EMPLOYEES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-701/usafai36-701.pdf,2021-01-29 14:35
ADMINISTERING AND PAYING CIVILIAN FACULTY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai36-802/usafai36-802.pdf,2021-01-29 14:35
INSTALLATION EMERGENCY MEDICAL STANDBY SUPPORT (EMSS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai41-102/usafai41-102.pdf,2021-01-29 14:35
ATHLETIC TRAINING SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai41-202/usafai41-202.pdf,2021-01-29 14:35
CADET HEALTHY EATING AND WELLNESS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai44-101/usafai44-101.pdf,2021-01-29 14:35
BASE DENTAL SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai47-101/usafai47-101.pdf,2021-01-29 14:35
REGISTRATION AND CONTROL OF ANIMALS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai48-103/usafai48-103.pdf,2021-01-29 14:35
VICTIM AND WITNESS ASSISTANCE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai51-201/usafai51-201.pdf,2021-01-29 14:35
"PUBLICATION OF BOOKS AND OTHER ""WORKS""",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai51-303/usafai51-303.pdf,2021-01-29 14:35
USAF ACADEMY MANAGEMENT AND USE OF GIFT FUNDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai51-601/usafai51-601.pdf,2021-01-29 14:35
FUNDRAISING AND ON-BASE SOLICITATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai51-902/usafai51-902.pdf,2021-01-29 14:35
DISPOSITION OF JUVENILE MISCONDUCT CASES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai51-903/usafai51-903.pdf,2021-01-29 14:35
USE OF THE USAFA CADET CHAPEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai52-101/usafai52-101.pdf,2021-01-29 14:35
RELIGIOUS RESPECT TRAINING PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai52-102/usafai52-102.pdf,2021-01-29 14:35
MANAGING CADET FUNDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai65-101/usafai65-101.pdf,2021-01-29 14:35
FINANCIAL MANAGEMENT POLICY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai65-103/usafai65-103.pdf,2021-01-29 14:35
UNITED STATES AIR FORCE ACADEMY LEASING AND IN-KIND RENT CONSIDERATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai65-104/usafai65-104.pdf,2021-01-29 14:35
MAINTAINING THE USAF ACADEMY HISTORICAL PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai84-101/usafai84-101.pdf,2021-01-29 14:35
USAFA DISPLAY AIRCRAFT PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafai84-103/usafai84-103.pdf,2021-01-29 14:35
10TH AIR BASE WING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafamd1/usafamd1.pdf,2021-01-29 14:35
DIRECTORATE OF ATHLETICS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafamd2/usafamd2.pdf,2021-01-29 14:35
COMMANDANT OF CADETS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafamd3/usafamd3.pdf,2021-01-29 14:35
DEAN OF THE FACULTY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafamd4/usafamd4.pdf,2021-01-29 14:35
UNITED STATES AIR FORCE ACADEMY PREPARATORY SCHOOL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafamd5/usafamd5.pdf,2021-01-29 14:35
HEADQUARTERS STAFF,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafamd6/usafamd6.pdf,2021-01-29 14:35
THE OFFICER DEVELOPMENT SYSTEM: DEVELOPING OFFICERS OF CHARACTER,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafapam36-3527/usafapam36-3527.pdf,2021-01-29 14:35
NETWORK INCIDENT REPORTING AID,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafava17-201/usafava17-201.pdf,2021-01-29 14:35
CADET AREA PERIMETER WARNING SIGN,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafava31-2/usafava31-2.pdf,2021-01-29 14:35
USAFA SECURITY MEASURES FOR SOCIAL NETWORKING SITES (SNS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafava33-101/usafava33-101.pdf,2021-01-29 14:35
UNITED STATES AIR FORCE ACADEMY EQUAL OPPORTUNITY OFFICE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/etc/physical.pdf,2021-01-29 14:35
USAF ACADEMY CAREER ASSISTANCE ADVISOR,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafava36-4/oprandstocked.pdf,2021-01-29 14:35
AREA DEFENSE COUNSEL (ADC) POSTER,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/usafa/publication/usafava51-201/restricted_access.pdf,2021-01-29 14:35
OFFICE OF HQ USAFA INSPECTOR GENERAL INSTALLATION COMPLAINTS RESOLUTION OFFICE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/,2021-01-29 14:35
